item_id,site_id,domain_id,picture_id,correct_background?
MLM1413978108,MLM,MLM-JACKETS_AND_COATS,831096-CBT49803805441_042022,1
MLA1145316998,MLA,MLA-SNEAKERS,604970-MLA50577314290_072022,0
MLB2687400826,MLB,MLB-T_SHIRTS,764982-MLB50403555978_062022,1
MLB2682601960,MLB,MLB-T_SHIRTS,635400-MLB50345445228_062022,0
MLM1403864447,MLM,MLM-SHIRTS,802436-CBT49630825004_042022,1
MLM1407164491,MLM,MLM-SHIRTS,668860-CBT49688025181_042022,1
MLA1142616923,MLA,MLA-SNEAKERS,843899-MLA44559447548_012021,0
MLB2208340787,MLB,MLB-T_SHIRTS,802704-MLB49385925796_032022,1
MLM1404995477,MLM,MLM-SNEAKERS,951421-MLM49648674014_042022,0
MLB2157094953,MLB,MLB-SHORTS,824080-MLB48950446581_012022,1
MLB2684282292,MLB,MLB-FOOTBALL_SHOES,975162-MLB50364610875_062022,0
MLB2658834042,MLB,MLB-SHIRTS,666522-CBT50114733062_052022,1
MLM1434847459,MLM,MLM-SNEAKERS,909496-MLM50230085636_062022,0
MLM1417448931,MLM,MLM-JACKETS_AND_COATS,835143-CBT49873566208_052022,1
MLA1130513057,MLA,MLA-JACKETS_AND_COATS,808312-MLA49562282039_042022,0
MLB2685454982,MLB,MLB-FOOTBALL_SHOES,928756-MLB50378678073_062022,1
MLM1417206965,MLM,MLM-SWEATSHIRTS_AND_HOODIES,638597-MLM49870333676_052022,0
MLB2687262931,MLB,MLB-UNDERPANTS,911073-MLB50402061485_062022,0
MLB2635136169,MLB,MLB-PANTS,606685-MLB49886712460_052022,1
MLB2666677591,MLB,MLB-JACKETS_AND_COATS,680092-MLB48109114327_112021,0
MLM1447343464,MLM,MLM-SWEATERS_AND_CARDIGANS,764705-MLM50475001379_062022,1
MLM1367124624,MLM,MLM-AUTOMOTIVE_SKIRTS,656745-MLM48862976197_012022,1
MLA1146296062,MLA,MLA-SPORT_SHORTS,955671-MLA50665294858_072022,0
MLM1393171935,MLM,MLM-HEELS_AND_WEDGES,799558-MLM49390246980_032022,?
MLM1443626019,MLM,MLM-SNEAKERS,785942-MLM50402903275_062022,1
MLM1383506186,MLM,MLM-SNEAKERS,874614-MLM49202842873_022022,1
MLM1423070411,MLM,MLM-T_SHIRTS,959280-MLM49979386362_052022,0
MLM1433079813,MLM,MLM-SWEATSHIRTS_AND_HOODIES,678283-CBT50197836319_062022,1
MLA1132544614,MLA,MLA-T_SHIRTS,823629-MLA43654404300_102020,0
MLM1442240285,MLM,MLM-SNEAKERS,736250-MLM50358997930_062022,0
MLA1119840530,MLA,MLA-SHORTS,886801-MLA48861569629_012022,0
MLM1419764069,MLM,MLM-T_SHIRTS,835542-MLM49915454789_052022,1
MLA1145285597,MLA,MLA-JACKETS_AND_COATS,675532-MLA50568906649_072022,0
MLB2703693492,MLB,MLB-T_SHIRTS,818449-MLB49345683468_032022,1
MLA1142384960,MLA,MLA-SHIRTS,781462-MLA50293759952_062022,0
MLM1384674267,MLM,MLM-PANTS,928863-MLM49222406976_022022,1
MLA1145700234,MLA,MLA-BOOTS_AND_BOOTIES,984539-MLA50610135584_072022,1
MLB2151910149,MLB,MLB-JACKETS_AND_COATS,724640-MLB48910313538_012022,0
MLB2194291710,MLB,MLB-UNDERPANTS,609354-MLB49261896429_032022,1
MLB2687516159,MLB,MLB-T_SHIRTS,755173-MLB50404034723_062022,1
MLA1143455021,MLA,MLA-JACKETS_AND_COATS,939391-MLA50402829111_062022,0
MLB2218645905,MLB,MLB-T_SHIRTS,973416-MLB49477118017_032022,1
MLA1145277043,MLA,MLA-SWEATERS_AND_CARDIGANS,954702-MLA46477928092_062021,0
MLA1120805183,MLA,MLA-T_SHIRTS,750727-MLA48938372210_012022,1
MLB2683144160,MLB,MLB-PANTS,945022-MLB50349337919_062022,1
MLA1131708459,MLA,MLA-T_SHIRTS,677846-MLA49644583922_042022,1
MLA1129543352,MLA,MLA-LOAFERS_AND_OXFORDS,844167-MLA25829270582_082017,0
MLB2647133445,MLB,MLB-T_SHIRTS,739698-MLB44456680320_122020,1
MLM1381625138,MLM,MLM-SNEAKERS,788405-MLM48728467059_012022,1
MLM1454111610,MLM,MLM-JACKETS_AND_COATS,618707-MLM48795740288_012022,0
MLA1121144809,MLA,MLA-HEELS_AND_WEDGES,890577-MLA48958517952_012022,0
MLM1446166914,MLM,MLM-JACKETS_AND_COATS,872023-MLM44942350700_022021,0
MLA1144106061,MLA,MLA-JACKETS_AND_COATS,982185-MLA50441703644_062022,0
MLA1140709505,MLA,MLA-SWEATERS_AND_CARDIGANS,758360-MLA50187859497_062022,?
MLB2647137891,MLB,MLB-T_SHIRTS,998628-MLB42537096800_072020,1
MLA1129646446,MLA,MLA-JACKETS_AND_COATS,962958-MLA49500054893_032022,0
MLA1126886713,MLA,MLA-T_SHIRTS,825792-MLA49316733222_032022,1
MLA1138370758,MLA,MLA-MOTORCYCLE_PANTS,677647-MLA31656240460_082019,0
MLM1436999525,MLM,MLM-SWEATSHIRTS_AND_HOODIES,633328-MLM50262917781_062022,1
MLB2677531713,MLB,MLB-SHIRTS,836009-MLB50293181895_062022,1
MLM1446620809,MLM,MLM-SNEAKERS,714743-MLM50461450216_062022,0
MLA1136338579,MLA,MLA-T_SHIRTS,859135-MLA49892477936_052022,0
MLB2621624123,MLB,MLB-SWIMWEAR,851039-CBT49756851172_042022,1
MLM1415876289,MLM,MLM-BLOUSES,902046-MLM49844188459_052022,?
MLM1454915765,MLM,MLM-T_SHIRTS,685027-MLM50628856460_072022,1
MLB2685663399,MLB,MLB-SNEAKERS,653297-MLB50380967175_062022,?
MLA1135078615,MLA,MLA-T_SHIRTS,753300-MLA49826222872_052022,0
MLB2180241644,MLB,MLB-PANTS,702952-MLB49154590839_022022,1
MLM1374179243,MLM,MLM-SNEAKERS,660977-MLM49025126275_022022,1
MLA1140636850,MLA,MLA-SNEAKERS,885933-MLA50180287466_062022,0
MLB2159431281,MLB,MLB-BABY_SWIMWEAR,689135-MLB48968439177_012022,?
MLB2169859727,MLB,MLB-T_SHIRTS,682199-MLB49050883388_022022,1
MLA1118087502,MLA,MLA-T_SHIRTS,771825-MLA48727798438_012022,?
MLA1144356696,MLA,MLA-JACKETS_AND_COATS,892241-MLA49684436615_042022,0
MLA1133623013,MLA,MLA-JACKETS_AND_COATS,965217-MLA49749028587_042022,0
MLB2627569537,MLB,MLB-SPORT_SHORTS,972739-MLB49807013410_042022,1
MLA1145296069,MLA,MLA-JACKETS_AND_COATS,897234-MLA49821990650_052022,0
MLM1381145041,MLM,MLM-LOAFERS_AND_OXFORDS,973815-MLM49154997686_022022,1
MLM1444396054,MLM,MLM-BLOUSES,679592-CBT50341620979_062022,1
MLB2638165498,MLB,MLB-T_SHIRTS,835711-MLB50461766983_062022,1
MLM1448634596,MLM,MLM-JACKETS_AND_COATS,871538-MLM50501677784_062022,0
MLM1381596720,MLM,MLM-SNEAKERS,976583-MLM49164031437_022022,0
MLB2207098332,MLB,MLB-SNEAKERS,739220-MLB49373356839_032022,?
MLB2651587097,MLB,MLB-SWEATSHIRTS_AND_HOODIES,683055-MLB50036800199_052022,1
MLB2132859899,MLB,MLB-BLOUSES,810875-MLB48754537210_012022,0
MLA1137475274,MLA,MLA-SHIRTS,836753-MLA49961851529_052022,0
MLB2674009351,MLB,MLB-SPORT_PANTS,988399-CBT45878917125_052021,1
MLA1140972233,MLA,MLA-JACKETS_AND_COATS,678622-MLA50205025727_062022,1
MLM1423610027,MLM,MLM-JACKETS_AND_COATS,784195-MLM49988687819_052022,1
MLA1142613216,MLA,MLA-SNEAKERS,686068-MLA49654923025_042022,0
MLM1402063201,MLM,MLM-SNEAKERS,721030-MLM49304758420_032022,0
MLA1144353933,MLA,MLA-JACKETS_AND_COATS,639475-MLA50473133367_062022,0
MLM1445968043,MLM,MLM-SNEAKERS,861102-MLM50511359315_062022,0
MLA1143088012,MLA,MLA-SNEAKERS,758037-MLA50345115553_062022,0
MLB2172937740,MLB,MLB-SHORTS,668031-MLB49705669187_042022,1
MLM1422910418,MLM,MLM-SNEAKERS,971487-MLM49978603087_052022,0
MLB2614286247,MLB,MLB-PANTS,933215-MLB49677782992_042022,1
MLA1127092401,MLA,MLA-SHIRTS,994991-MLA49329203569_032022,0
MLA1141316195,MLA,MLA-T_SHIRTS,673950-MLA50225431425_062022,?
MLA1128335428,MLA,MLA-PANTS,941323-MLA50349294207_062022,0
MLB2222538138,MLB,MLB-SWEATSHIRTS_AND_HOODIES,753772-MLB49522746833_032022,1
MLM1447220051,MLM,MLM-BOOTS_AND_BOOTIES,832373-MLM48540420274_122021,0
MLB2184731271,MLB,MLB-T_SHIRTS,802198-MLB49175428557_022022,1
MLB2683851023,MLB,MLB-JACKETS_AND_COATS,969361-MLB50359865840_062022,1
MLB2192841744,MLB,MLB-JACKETS_AND_COATS,926627-MLB32091347630_092019,1
MLB2633119601,MLB,MLB-AUTOMOTIVE_SKIRTS,838469-MLB49866129112_052022,0
MLB2201602896,MLB,MLB-T_SHIRTS,892705-MLB49337684971_032022,1
MLA1141343652,MLA,MLA-SWEATERS_AND_CARDIGANS,802751-MLA47447443326_092021,0
MLB2648232978,MLB,MLB-BLOUSES,675566-MLB50040871612_052022,1
MLM1441549770,MLM,MLM-BLOUSES,745180-CBT50351384786_062022,1
MLA1145731011,MLA,MLA-SNEAKERS,620489-MLA49702749550_042022,?
MLA1137748621,MLA,MLA-T_SHIRTS,753013-MLA49981028554_052022,0
MLM1369967775,MLM,MLM-SNEAKERS,939100-MLM48939036321_012022,1
MLB2140097323,MLB,MLB-HEELS_AND_WEDGES,844310-MLB48813736257_012022,0
MLM1446165862,MLM,MLM-SNEAKERS,759645-MLM50451277068_062022,0
MLM1438499799,MLM,MLM-LOAFERS_AND_OXFORDS,890203-MLM50290411081_062022,0
MLM1398315119,MLM,MLM-SNEAKERS,830163-MLM49503909356_032022,1
MLA1137934481,MLA,MLA-PANTS,894757-MLA50000562711_052022,0
MLM1399265424,MLM,MLM-JACKETS_AND_COATS,799288-MLM49529726295_032022,0
MLB2646394836,MLB,MLB-JACKETS_AND_COATS,946125-CBT49894183035_052022,1
MLB2194220512,MLB,MLB-T_SHIRTS,946176-MLB49261452791_032022,1
MLM1436462466,MLM,MLM-HEELS_AND_WEDGES,844739-MLM50257672503_062022,0
MLM1442449153,MLM,MLM-LEGGINGS,953968-CBT46678414129_072021,1
MLB2656431517,MLB,MLB-SWEATSHIRTS_AND_HOODIES,663946-MLB50090310389_052022,?
MLB2709395351,MLB,MLB-SHORTS,859531-MLB50626021666_072022,1
MLB2667668273,MLB,MLB-BLOUSES,651261-MLB50202155088_062022,?
MLB2660082255,MLB,MLB-SWEATSHIRTS_AND_HOODIES,746702-CBT50129463624_052022,1
MLA1143559698,MLA,MLA-PANTS,995040-MLA50409160215_062022,0
MLM1430226306,MLM,MLM-LEGGINGS,615588-CBT50129228117_052022,?
MLB2175792822,MLB,MLB-SWEATSHIRTS_AND_HOODIES,869039-MLB49097718397_022022,1
MLA1127206034,MLA,MLA-FISHING_SHIRTS,645807-MLA49332808128_032022,0
MLA1146312031,MLA,MLA-BOOTS_AND_BOOTIES,848919-MLA48080535293_102021,0
MLB2685706047,MLB,MLB-T_SHIRTS,936771-MLB50381541128_062022,0
MLB2691549680,MLB,MLB-JACKETS_AND_COATS,892117-CBT50394332266_062022,1
MLB2610325302,MLB,MLB-JACKETS_AND_COATS,676561-MLB49635679805_042022,0
MLB2631671464,MLB,MLB-T_SHIRTS,667298-MLB49851130710_052022,1
MLB2164152211,MLB,MLB-FISHING_SHIRTS,732057-MLB49005515603_022022,1
MLB2682565612,MLB,MLB-SNEAKERS,699268-MLB50344868787_062022,?
MLM1455776043,MLM,MLM-SNEAKERS,635196-MLM50656012928_072022,0
MLB2693547053,MLB,MLB-SNEAKERS,764938-MLB50278316044_062022,0
MLB2687811872,MLB,MLB-T_SHIRTS,869707-MLB50406069938_062022,1
MLA1126324426,MLA,MLA-BOOTS_AND_BOOTIES,697254-MLA49291112206_032022,0
MLA1145335105,MLA,MLA-SHORTS,946420-MLA50575788307_072022,0
MLM1387478691,MLM,MLM-LOAFERS_AND_OXFORDS,730374-MLM49283691312_032022,?
MLB2630052653,MLB,MLB-BOOTS_AND_BOOTIES,755231-CBT49836594918_052022,?
MLA1138668496,MLA,MLA-JACKETS_AND_COATS,977436-MLA47901948150_102021,0
MLB2661870333,MLB,MLB-SWIMWEAR,662453-MLB50147085318_052022,1
MLA1138811526,MLA,MLA-JACKETS_AND_COATS,656183-MLA50062704133_052022,0
MLA1135058192,MLA,MLA-SNEAKERS,856789-MLA49823218623_052022,0
MLM1451128846,MLM,MLM-SNEAKERS,955042-MLM50546540850_072022,0
MLA1132936661,MLA,MLA-SWEATERS_AND_CARDIGANS,871422-MLA49096680288_022022,0
MLA1139435712,MLA,MLA-T_SHIRTS,666076-MLA50127355108_052022,0
MLA1136800095,MLA,MLA-BOOTS_AND_BOOTIES,829505-MLA49876313857_052022,?
MLA1146033946,MLA,MLA-JACKETS_AND_COATS,657632-MLA50628635726_072022,0
MLM1394831287,MLM,MLM-JACKETS_AND_COATS,792682-MLM49423986747_032022,0
MLB2213759900,MLB,MLB-T_SHIRTS,649186-MLB49432763507_032022,1
MLA1138951280,MLA,MLA-SHIRTS,709757-MLA50079489331_052022,0
MLA1125337355,MLA,MLA-T_SHIRTS,632493-MLA49228929476_022022,1
MLM1451199358,MLM,MLM-T_SHIRTS,995963-CBT50548008561_072022,1
MLA1141048337,MLA,MLA-JACKETS_AND_COATS,941369-MLA49380174412_032022,0
MLM1450284593,MLM,MLM-SNEAKERS,674791-MLM50536933010_072022,0
MLM1429532786,MLM,MLM-SNEAKERS,951225-MLM48780938940_012022,0
MLB2155377593,MLB,MLB-T_SHIRTS,658425-MLB48938173458_012022,1
MLA1138004978,MLA,MLA-FOOTBALL_SHOES,872836-MLA50007196601_052022,1
MLB2709976149,MLB,MLB-SNEAKERS,788817-MLB50631079233_072022,0
MLM1406055127,MLM,MLM-SNEAKERS,638934-MLM49667870007_042022,?
MLM1437229718,MLM,MLM-JACKETS_AND_COATS,701251-MLM49603904725_042022,?
MLA1142202885,MLA,MLA-JACKETS_AND_COATS,708046-MLA50283752485_062022,0
MLB2604005545,MLB,MLB-SNEAKERS,866804-MLB49573202772_042022,0
MLB2167386698,MLB,MLB-SNEAKERS,979727-MLB49032938064_022022,0
MLM1373866256,MLM,MLM-PANTS,647566-MLM49019346021_022022,0
MLA1144866586,MLA,MLA-PANTS,740061-MLA50513441670_062022,0
MLA1130657939,MLA,MLA-AUTOMOTIVE_SKIRTS,884236-MLA49569394161_042022,0
MLM1452358324,MLM,MLM-SHIRTS,784909-MLM50586353729_072022,1
MLB2705254960,MLB,MLB-BOOTS_AND_BOOTIES,916697-MLB50592497937_072022,0
MLM1424397176,MLM,MLM-BOOTS_AND_BOOTIES,794943-MLA49653438539_042022,?
MLM1393274974,MLM,MLM-SNEAKERS,631931-MLM49391648743_032022,?
MLM1453419853,MLM,MLM-BLOUSES,655257-CBT50605532193_072022,0
MLB2673331966,MLB,MLB-SHIRTS,954825-MLB50253298711_062022,1
MLM1394038858,MLM,MLM-LOAFERS_AND_OXFORDS,981321-MLM49408992723_032022,?
MLA1143246517,MLA,MLA-JACKETS_AND_COATS,878209-MLA49731365595_042022,0
MLM1362287322,MLM,MLM-BOOTS_AND_BOOTIES,897074-MLM46941643535_082021,1
MLB2685075238,MLB,MLB-T_SHIRTS,901003-MLB50374989730_062022,1
MLB2183173360,MLB,MLB-T_SHIRTS,839126-MLB49160332990_022022,1
MLA1138649550,MLA,MLA-PANTS,799148-MLA50050995319_052022,0
MLM1378402774,MLM,MLM-LOAFERS_AND_OXFORDS,973935-MLM49100486846_022022,1
MLB2658084994,MLB,MLB-LOAFERS_AND_OXFORDS,918710-MLB50107347602_052022,0
MLB2700661910,MLB,MLB-SHIRTS,698472-CBT50412889494_062022,1
MLB2623669997,MLB,MLB-SNEAKERS,798913-MLB49772411327_042022,?
MLB2601332736,MLB,MLB-T_SHIRTS,730581-MLB49540799095_042022,1
MLB2217864223,MLB,MLB-T_SHIRTS,866683-MLB49469704612_032022,1
MLA1120887748,MLA,MLA-PANTS,620114-MLA48940831731_012022,0
MLA1146337103,MLA,MLA-PANTS,843351-MLA50672306566_072022,0
MLB2135620933,MLB,MLB-T_SHIRTS,895615-MLB48777419860_012022,1
MLA1144133383,MLA,MLA-SNEAKERS,812665-MLA49182363711_022022,0
MLB2689143941,MLB,MLB-SNEAKERS,846772-MLB50418180809_062022,0
MLA1136345885,MLA,MLA-BOOTS_AND_BOOTIES,698462-MLA49893301273_052022,1
MLB2643656106,MLB,MLB-T_SHIRTS,909981-MLB49966422736_052022,0
MLB2704511435,MLB,MLB-SHIRTS,743511-MLB50582955028_072022,0
MLB2637018402,MLB,MLB-BLOUSES,933011-MLB49904003009_052022,0
MLA1145250596,MLA,MLA-JACKETS_AND_COATS,840590-MLA50552988742_072022,0
MLA1144461669,MLA,MLA-BOOTS_AND_BOOTIES,720905-MLA49677443159_042022,0
MLA1145539766,MLA,MLA-SNEAKERS,816416-MLA49891766579_052022,0
MLM1426405455,MLM,MLM-SNEAKERS,846225-MLM50036144269_052022,0
MLB2646538843,MLB,MLB-JACKETS_AND_COATS,782032-CBT45722358602_042021,0
MLB2696480521,MLB,MLB-T_SHIRTS,813411-MLB50496764323_062022,1
MLB2658184268,MLB,MLB-FOOTBALL_SHOES,787279-MLB50107508405_052022,1
MLB2700383506,MLB,MLB-SNEAKERS,775289-MLB50185079444_062022,?
MLA1141363445,MLA,MLA-T_SHIRTS,880860-MLA50225431221_062022,?
MLB2678540224,MLB,MLB-BLOUSES,705199-MLB48221669961_112021,0
MLB2133192700,MLB,MLB-T_SHIRTS,677108-MLB46146964942_052021,1
MLM1455479870,MLM,MLM-T_SHIRTS,798637-MLA49889810798_052022,0
MLM1370688165,MLM,MLM-JACKETS_AND_COATS,633955-MLM48952990005_012022,0
MLA1138342987,MLA,MLA-LOAFERS_AND_OXFORDS,796692-MLA50035170742_052022,?
MLB2617487833,MLB,MLB-SHIRTS,990896-CBT49710236235_042022,1
MLA1129122719,MLA,MLA-JACKETS_AND_COATS,713759-MLA49458674722_032022,0
MLB2616168030,MLB,MLB-PANTS,615011-MLB49695821656_042022,0
MLA1131562396,MLA,MLA-T_SHIRTS,960766-MLA49628603996_042022,0
MLM1419963685,MLM,MLM-JACKETS_AND_COATS,798507-CBT49920607396_052022,1
MLB2651058482,MLB,MLB-SNEAKERS,674985-MLB50032075725_052022,?
MLA1137805696,MLA,MLA-HEELS_AND_WEDGES,992470-MLA49989373504_052022,0
MLB2694327943,MLB,MLB-T_SHIRTS,796625-CBT50476665260_062022,1
MLA1134075687,MLA,MLA-JACKETS_AND_COATS,779739-MLA49776626370_042022,0
MLM1444848830,MLM,MLM-SNEAKERS,638476-MLM50426986091_062022,1
MLM1426816603,MLM,MLM-SNEAKERS,693767-MLM49353474990_032022,0
MLB2695873115,MLB,MLB-SWIMWEAR,797792-CBT50492857628_062022,0
MLM1453444655,MLM,MLM-BOOTS_AND_BOOTIES,964700-MLM48224583969_112021,0
MLB2201517698,MLB,MLB-T_SHIRTS,782764-MLB47358717056_092021,1
MLA1129771077,MLA,MLA-LEGGINGS,705467-MLA49509376865_032022,1
MLB2698457792,MLB,MLB-SNEAKERS,794127-MLB50517252730_062022,?
MLA1145779004,MLA,MLA-SNEAKERS,799124-MLA50621368054_072022,0
MLB2187107413,MLB,MLB-T_SHIRTS,855914-MLB49193715847_022022,1
MLA1124953632,MLA,MLA-JACKETS_AND_COATS,728602-MLA49206688637_022022,0
MLB2706986002,MLB,MLB-BABY_SWIMWEAR,774045-CBT50494688865_062022,1
MLA1139330020,MLA,MLA-SHORTS,692677-MLA50114277463_052022,0
MLA1126076923,MLA,MLA-T_SHIRTS,644628-MLA49280694875_032022,1
MLA1133337880,MLA,MLA-JACKETS_AND_COATS,995713-MLA49731467173_042022,0
MLB2212872113,MLB,MLB-LEGGINGS,935923-MLB49424164464_032022,1
MLM1368423836,MLM,MLM-SNEAKERS,810394-MLM48900113051_012022,?
MLB2658439996,MLB,MLB-SWEATSHIRTS_AND_HOODIES,742029-MLB50110018801_052022,1
MLA1145579016,MLA,MLA-SNEAKERS,845541-MLA50455727791_062022,1
MLB2669986580,MLB,MLB-T_SHIRTS,858024-MLB47321528500_092021,1
MLA1142165904,MLA,MLA-JACKETS_AND_COATS,739018-MLA49586683437_042022,0
MLB2208531448,MLB,MLB-LOAFERS_AND_OXFORDS,683671-MLB49387332945_032022,?
MLB2153592228,MLB,MLB-BLOUSES,977436-MLB49201824191_022022,1
MLA1144325089,MLA,MLA-BOOTS_AND_BOOTIES,793528-MLA49185656203_022022,0
MLM1406911521,MLM,MLM-SHIRTS,829723-CBT49688018070_042022,1
MLA1145759004,MLA,MLA-JACKETS_AND_COATS,684885-MLA48365639369_112021,0
MLB2218645930,MLB,MLB-T_SHIRTS,979374-MLB49477118297_032022,1
MLA1136749009,MLA,MLA-PANTS,770889-MLA49846497258_052022,0
MLB2638724349,MLB,MLB-PANTS,720763-CBT49921307076_052022,1
MLM1429492451,MLM,MLM-SNEAKERS,946971-MLM50122044817_052022,?
MLB2705510738,MLB,MLB-SWEATSHIRTS_AND_HOODIES,951267-CBT50594228848_072022,0
MLM1435581099,MLM,MLM-SNEAKERS,774545-MLM50241763366_062022,0
MLM1393585694,MLM,MLM-LOAFERS_AND_OXFORDS,690147-MLM49394690765_032022,?
MLM1446244606,MLM,MLM-PANTS,795597-MLM50452112639_062022,0
MLA1118832938,MLA,MLA-T_SHIRTS,694932-MLA48785911769_012022,0
MLA1137742955,MLA,MLA-SNEAKERS,684610-MLA49987837031_052022,?
MLM1433942160,MLM,MLM-SHORTS,890943-MLM50213005381_062022,0
MLA1127575074,MLA,MLA-HEELS_AND_WEDGES,645304-MLA43683158843_102020,0
MLB2678638617,MLB,MLB-T_SHIRTS,798200-MLB50304848459_062022,1
MLM1375364792,MLM,MLM-SNEAKERS,936518-MLM49050285467_022022,?
MLB2646654296,MLB,MLB-JACKETS_AND_COATS,648176-MLB44073258145_112020,0
MLB2681070397,MLB,MLB-T_SHIRTS,939050-MLB50331973316_062022,1
MLB2218204611,MLB,MLB-SNEAKERS,819894-MLB49472971912_032022,1
MLA1135920564,MLA,MLA-SWEATERS_AND_CARDIGANS,813393-MLA49876795641_052022,1
MLA1118786180,MLA,MLA-SHORTS,988091-MLA48783537109_012022,0
MLB2223946901,MLB,MLB-SNEAKERS,739506-MLB49536031121_032022,?
MLM1394241268,MLM,MLM-HEELS_AND_WEDGES,995535-MLM49414319697_032022,?
MLB2139477775,MLB,MLB-T_SHIRTS,695872-MLB47456679384_092021,1
MLB2201590744,MLB,MLB-T_SHIRTS,752754-MLB49337690912_032022,1
MLB2209295230,MLB,MLB-BLOUSES,637856-CBT49393866291_032022,1
MLA1142359545,MLA,MLA-JACKETS_AND_COATS,683440-MLA50294073318_062022,0
MLM1386990655,MLM,MLM-LOAFERS_AND_OXFORDS,904358-MLM49274672818_032022,?
MLA1131543216,MLA,MLA-PANTS,822654-MLA49627714198_042022,1
MLB2201328250,MLB,MLB-JACKETS_AND_COATS,696360-MLB49327417213_032022,1
MLM1442705499,MLM,MLM-SPORT_T_SHIRTS,737081-CBT50338838821_062022,1
MLB2647706654,MLB,MLB-SHIRTS,924249-CBT50004457719_052022,1
MLA1126180874,MLA,MLA-SHIRTS,859674-MLA49284582712_032022,0
MLB2218649117,MLB,MLB-T_SHIRTS,692728-MLB49476446574_032022,1
MLM1397024589,MLM,MLM-LOAFERS_AND_OXFORDS,967853-MLM49463853431_032022,?
MLM1455203434,MLM,MLM-JACKETS_AND_COATS,726043-CBT50603463882_072022,1
MLM1394185428,MLM,MLM-LOAFERS_AND_OXFORDS,851024-MLM49409128157_032022,?
MLB2200001903,MLB,MLB-SWEATSHIRTS_AND_HOODIES,980649-MLB49315881089_032022,?
MLB2145039335,MLB,MLB-SHIRTS,991696-MLB48852422269_012022,0
MLM1437497679,MLM,MLM-SNEAKERS,834723-MLM50253302600_062022,?
MLM1443291813,MLM,MLM-SNEAKERS,688858-MLM48029604429_102021,0
MLM1438274325,MLM,MLM-JACKETS_AND_COATS,909643-MLM50288183814_062022,1
MLA1143222198,MLA,MLA-SWEATSHIRTS_AND_HOODIES,941268-MLA50357599701_062022,0
MLB2675015296,MLB,MLB-SWEATSHIRTS_AND_HOODIES,965097-MLB50268552458_062022,0
MLB2692471350,MLB,MLB-SNEAKERS,996598-MLB50453212021_062022,0
MLM1362295969,MLM,MLM-JACKETS_AND_COATS,751963-MLM48747650936_012022,0
MLB2694060773,MLB,MLB-SNEAKERS,854539-MLB50473250909_062022,0
MLA1124825734,MLA,MLA-BOOTS_AND_BOOTIES,648844-MLA49771790993_042022,0
MLM1418282860,MLM,MLM-SHIRTS,641262-MLM49889887218_052022,1
MLB2678440501,MLB,MLB-SWEATSHIRTS_AND_HOODIES,711844-MLB31082858880_062019,1
MLB2173027369,MLB,MLB-SNEAKERS,801788-MLB49075354020_022022,?
MLM1390463850,MLM,MLM-SNEAKERS,961195-MLM50681598719_072022,1
MLA1137548751,MLA,MLA-JACKETS_AND_COATS,791658-MLA49971683515_052022,0
MLA1129913825,MLA,MLA-JACKETS_AND_COATS,696487-MLA49514876434_032022,0
MLM1433543362,MLM,MLM-LEGGINGS,960408-CBT50206378596_062022,1
MLM1394806312,MLM,MLM-T_SHIRTS,758919-MLM49423492549_032022,1
MLA1130715755,MLA,MLA-T_SHIRTS,910194-MLA50168954697_062022,1
MLA1138933543,MLA,MLA-SHIRTS,663989-MLA50077855069_052022,?
MLA1126793614,MLA,MLA-SPORT_PANTS,643573-MLA49316013114_032022,0
MLB2211221574,MLB,MLB-JACKETS_AND_COATS,787293-MLB49408497915_032022,1
MLB2134218349,MLB,MLB-T_SHIRTS,681625-MLB48765399237_012022,1
MLA1125069644,MLA,MLA-SHIRTS,893972-MLA49214279759_022022,0
MLM1385717682,MLM,MLM-LOAFERS_AND_OXFORDS,785981-MLM49245303035_032022,1
MLA1144366434,MLA,MLA-JACKETS_AND_COATS,994555-MLA50473463009_062022,?
MLA1141176588,MLA,MLA-SNEAKERS,656502-MLA50219847648_062022,0
MLM1437243854,MLM,MLM-JACKETS_AND_COATS,721420-CBT50259940250_062022,1
MLB2202533782,MLB,MLB-T_SHIRTS,946867-MLB49338445656_032022,1
MLA1140832938,MLA,MLA-SNEAKERS,626306-MLA49032053528_022022,0
MLB2206830306,MLB,MLB-T_SHIRTS,972615-MLB49373977433_032022,1
MLA1140830860,MLA,MLA-JACKETS_AND_COATS,753009-MLA50196378492_062022,1
MLM1442868898,MLM,MLM-SWIMWEAR,792377-CBT50353863688_062022,1
MLB2207524176,MLB,MLB-T_SHIRTS,726276-MLB49379513971_032022,1
MLA1144319575,MLA,MLA-SWEATERS_AND_CARDIGANS,918983-MLA50464743029_062022,0
MLB2616669541,MLB,MLB-T_SHIRTS,688497-MLB49701504170_042022,1
MLA1133875299,MLA,MLA-JACKETS_AND_COATS,871656-MLA49762897609_042022,0
MLM1428708794,MLM,MLM-JACKETS_AND_COATS,832119-CBT50103633462_052022,1
MLA1140847475,MLA,MLA-JACKETS_AND_COATS,841482-MLA50198950162_062022,0
MLM1429660396,MLM,MLM-BOOTS_AND_BOOTIES,622577-CBT50129394470_052022,1
MLA1138088005,MLA,MLA-SNEAKERS,647867-MLA49251827348_032022,0
MLM1405495614,MLM,MLM-LOAFERS_AND_OXFORDS,825081-MLM49656893925_042022,?
MLA1119625790,MLA,MLA-BOOTS_AND_BOOTIES,920327-MLA48845260412_012022,0
